tweet,user,word count,wordl len,numCap,numHashtags,numOfTaging ,emojilists,mean word,num of !,num of ?,num of dots,num of commas,is RT,border,numbers,democrats,maga,crime,total,witch,hunt,military,democrat,collusion,southern,fbi,report,dems,economy,dollars,illegal,others,foxnews,biden,jill,joe,vice,ryan,dr,middle,class,tax,saw,conan,ellentube,nwatch,clip,thankssponsor,audience,gameofgames,splittinguptogether,andylassner,thekalenallen,official_twitch,played,kkwbeauty,pop,pst,kkwfragrance,sold,shop,lipstick,kkw,12pm,classic,palette,lip,liners,lipsticks,nude,striveforgreatness,lil,bro,homie,sir,brother,lol,crazy,g,tony,gaga,lady,joanne,monsters,training,cristiano,portugal,hi,para,mercurial,cr7,nikefootball,madrid,el,collection,hola,hala,e,match,photos,cr7underwear,football,yesterday,hello,en,que,de,oscars,meantweets,realdonaldtrump,iamguillermo,kimmel,thecousinsal,trump,real,old,gerrymandering,time,get,love,celebapprentice,reform,great,next,friend,arnoldsports,pumped,wait,see,take,thank,together,first,one,know,amp,every,day,world,like,fantastic,asasafterschool,back,thanks,terminator,snapchat,future,join,us,miss,want,proud,today,w,support,go,people,watch,work,let,best
"['My friend @Ricky_Martin and I are #Allin4PR, are you?  ",3,-0.7420512828713421,-0.8283420616370826,-0.11949373871601,0.7130499789148995,0.1947592556414665,[],-0.1966529791226521,-0.5064990174913221,3.120962884056225,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['I focus on winning. @Rhandy_Mullen what do you think before any match!?!? @Cristiano'],7,-0.34159240715289846,-0.2871258182652868,-0.5453313489872635,-0.5822668960650573,1.129426628851741,[],-0.1966529791226521,1.5662206052502974,6.5026466001754395,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
['I chopped some garlic when I was 28 and my hands still smell.'],2,-0.34159240715289846,-0.6886733536701676,-0.8292230891680993,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['I like. @youshidean how do u like this pic. I really like u & Ozi play together. You both are talented players.  - ,7,0.6595547821432107,0.2191732481147802,-0.5453313489872635,-0.5822668960650573,0.1947592556414665,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,2.1345898833659533,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
['Not every question warrants an immediate answer. Some answers need to be considered and a talk show with time constraints is a difficult place to do that.  I know how much Kanye cares and I am so impressed by what he is doing quietly and without fanfare to help those who need it ,8,3.662996350031538,3.099840349932403,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['Here with friends from #WorldDutyFreeES, celebrating my new fragrance #CristianoRonaldoLegacy at Madrid airport! ",7,-0.34159240715289846,0.18425607112305145,0.3063438715552435,2.0083668538948563,-0.7399081175688079,[],0.6435988029805296,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['💜💜 you will LOVE the concealer and powders!!! ,4,-0.842166001800953,-0.8807178271246757,-0.5453313489872635,-0.5822668960650573,-0.7399081175688079,"[u'\U0001f49c', u'\U0001f49c']",-0.1966529791226521,2.6025804166211075,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[""Here's another shot of today's BES tour. Under their leadership, stock-brokers handle 400M euros in daily stock tran... ""]",7,0.25909590642476704,0.3413833675858309,-0.26143960880642786,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,2.1345898833659533,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
['@paulfeig ❤️'],3,-1.4428543153786186,-1.4743098359840647,-1.113114829348935,-0.5822668960650573,0.1947592556414665,[u'\u2764'],1.4838505850837114,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Thanku @Versace for beautiful NYE custom dress! U always send the team to take care of me very grateful #VersaceGirl ,6,0.3592106253543779,0.254090425106509,0.022452131374407824,0.7130499789148995,0.1947592556414665,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
['Finish up 💪🏾 boys!!!! #GoIrish☘️ ,5,-1.1425101585897859,-1.037845123587455,-0.6872772190776814,0.7130499789148995,-0.7399081175688079,"[u'\U0001f4aa', u'\u2618']",1.0637246940321206,3.638940227991917,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['They may have murdered our heroes, but the dream still lives buried deep in our broken hearts. Fifty years after he was taken from us, Robert Kennedy still inspires. #RFK50']",1,1.360357814650487,1.2492299693707787,-0.11949373871601,0.7130499789148995,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,1.642600154168848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"['I’m so happy people are talking about ellentube’s new series, #Fearless with @AshleyGraham. Watch the first two episodes on @ellentube now. ",3,0.45932534428398886,0.7254723144948472,-0.4033854788968457,0.7130499789148995,1.129426628851741,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
['@briancmoses I agree. Nobody is self-made. What a fantastic team of supporters!'],9,-0.4417071260825094,-0.3744187607446087,-0.6872772190776814,-0.5822668960650573,0.1947592556414665,[],0.22347291192893876,0.5298607938794877,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
['Final touches on the extraordinary models.  So many new stunning faces! #BalenciagaFW15 ,6,-0.4417071260825094,-0.2522086412735581,-0.4033854788968457,0.7130499789148995,-0.7399081175688079,[],0.22347291192893876,0.5298607938794877,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Sisters have you seen the make up challenge so did with @jamescharles doing half of my face &amp; @makeupbymario doing the other half??? Ugh. The stress! LOL be sure to watch this video on James YouTube Channel ,4,2.0611608471577636,1.8951977437177607,0.3063438715552435,-0.5822668960650573,1.129426628851741,[],-0.6167788701742429,0.5298607938794877,9.884330316294653,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
['“This President is leveling the playing field—getting the middle class back in the game. He knows how to build America from the middle out.”'],1,0.7596695010728216,0.7953066684783048,-0.5453313489872635,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['We simply cannot accept that the number of uninsured Americans is growing. We need to defend the Affordable Care Act and build upon the progress we made to ensure every American has access to high quality, affordable health care. ",1,2.261390285016985,2.226910925139184,-0.11949373871601,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['RT if you agree we don’t need a President whose private-sector experience involved outsourcing U.S. jobs: ,1,-0.04124825036406572,0.09696312864372954,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[""Congratulations to Prime Minister @JustinTrudeau on this great step for Canada's clean energy future. Proud of you. ""]",9,0.1589811874951561,0.2715490136023733,-0.11949373871601,-0.5822668960650573,0.1947592556414665,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
['Just posted new photos from #LuxemburgvsPortugal for the WC2014 ,7,-0.7420512828713421,-0.6712147651743032,-0.4033854788968457,0.7130499789148995,-0.7399081175688079,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"['He used those powers to be a fantastic leader for the fitness crusade. He was the ambassador of strength, the historian of health, the advocate for iron. My thoughts are with his family, and my workout tomorrow is for him. I hope you’ll join me in dedicating your lifts to Terry.']",9,3.462766912172316,3.152216115419996,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,2.1345898833659533,2.7221925612726015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"['This is one of the greatest surprises of the year, and it’s only been two days. ",3,-0.04124825036406572,-0.3569601722487443,-0.9711689592585171,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['.@Kevin_Nealon brought his emotional support baby to the show ,8,-0.7420512828713421,-0.7061319421660319,-0.8292230891680993,-0.5822668960650573,0.1947592556414665,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
['Pre-save the soundtrack for #AStarIsBorn on @spotify and have it immediately in your library when it comes out tonight at midnight ☺️  ,6,0.5594400632135997,0.6381793720155253,-0.4033854788968457,0.7130499789148995,0.1947592556414665,[u'\u263a'],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['It was great to shoot with you @AngelAlessandra! ,7,-0.842166001800953,-0.9330935926122689,-0.6872772190776814,-0.5822668960650573,0.1947592556414665,[],-0.1966529791226521,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['My audience went nuts for #WallytheWalnut and @CaWalnuts on #ValentinesDay. #MyNuttyValentine #ThanksSponsor ,3,-0.4417071260825094,0.11442171713959393,0.5902356117360791,4.59900060385477,0.1947592556414665,[],1.0637246940321206,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['I pick who @TheRachLindsay will pick @BacheloretteABC #Rosetradamus #TheBachelorette ,8,-0.7420512828713421,-0.3045844067611512,0.4482897416456613,2.0083668538948563,1.129426628851741,[],1.0637246940321206,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"['New tweet, who dis?']",2,-1.2426248775193967,-1.4219340704964716,-0.9711689592585171,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,3.120962884056225,-0.8164380056713303,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Join me in supporting @VonnegutLibrary on @Kickstarter for programming about mental health #LonesomeNoMore ,8,-0.34159240715289846,0.07950454014786516,-0.11949373871601,0.7130499789148995,1.129426628851741,[],0.6435988029805296,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
